"away_score","home_score","away_team","home_team","year","team","game_date"
"28","48","Bills","Jets",2012,"bills","09-09-2012"
"17","35","Chiefs","Bills",2012,"bills","09-16-2012"
"24","14","Bills","Browns",2012,"bills","09-23-2012"
"52","28","Patriots","Bills",2012,"bills","09-30-2012"
"03","45","Bills","49ers",2012,"bills","10-07-2012"
"19","16","Bills","Cardinals",2012,"bills","10-14-2012"
"35","34","Titans","Bills",2012,"bills","10-21-2012"
"09","21","Bills","Texans",2012,"bills","11-04-2012"
"31","37","Bills","Patriots",2012,"bills","11-11-2012"
"14","19","Dolphins","Bills",2012,"bills","11-15-2012"
"13","20","Bills","Colts",2012,"bills","11-25-2012"
"18","34","Jaguars","Bills",2012,"bills","12-02-2012"
"15","12","Rams","Bills",2012,"bills","12-09-2012"
"50","17","Seahawks","Bills",2012,"bills","12-16-2012"
"10","24","Bills","Dolphins",2012,"bills","12-23-2012"
"09","28","Jets","Bills",2012,"bills","12-30-2012"
"28","48","Bills","Jets",2012,"jets","09-09-2012"
"10","27","Jets","Steelers",2012,"jets","09-16-2012"
"23","20","Jets","Dolphins",2012,"jets","09-23-2012"
"34","00","49ers","Jets",2012,"jets","09-30-2012"
"23","17","Texans","Jets",2012,"jets","10-08-2012"
"09","35","Colts","Jets",2012,"jets","10-14-2012"
"26","29","Jets","Patriots",2012,"jets","10-21-2012"
"30","09","Dolphins","Jets",2012,"jets","10-28-2012"
"07","28","Jets","Seahawks",2012,"jets","11-11-2012"
"27","13","Jets","Rams",2012,"jets","11-18-2012"
"49","19","Patriots","Jets",2012,"jets","11-22-2012"
"06","07","Cardinals","Jets",2012,"jets","12-02-2012"
"17","10","Jets","Jaguars",2012,"jets","12-09-2012"
"10","14","Jets","Titans",2012,"jets","12-17-2012"
"27","17","Chargers","Jets",2012,"jets","12-23-2012"
"09","28","Jets","Bills",2012,"jets","12-30-2012"
"10","16","Panthers","Buccaneers",2012,"panthers","09-09-2012"
"27","35","Saints","Panthers",2012,"panthers","09-16-2012"
"36","07","Giants","Panthers",2012,"panthers","09-20-2012"
"28","30","Panthers","Falcons",2012,"panthers","09-30-2012"
"16","12","Seahawks","Panthers",2012,"panthers","10-07-2012"
"19","14","Cowboys","Panthers",2012,"panthers","10-21-2012"
"22","23","Panthers","Bears",2012,"panthers","10-28-2012"
"21","13","Panthers","Redskins",2012,"panthers","11-04-2012"
"36","14","Broncos","Panthers",2012,"panthers","11-11-2012"
"27","21","Buccaneers","Panthers",2012,"panthers","11-18-2012"
"30","22","Panthers","Eagles",2012,"panthers","11-26-2012"
"21","27","Panthers","Chiefs",2012,"panthers","12-02-2012"
"20","30","Falcons","Panthers",2012,"panthers","12-09-2012"
"31","07","Panthers","Chargers",2012,"panthers","12-16-2012"
"06","17","Raiders","Panthers",2012,"panthers","12-23-2012"
"44","38","Panthers","Saints",2012,"panthers","12-30-2012"
"23","26","Jaguars","Vikings",2012,"jaguars","09-09-2012"
"27","07","Texans","Jaguars",2012,"jaguars","09-16-2012"
"22","17","Jaguars","Colts",2012,"jaguars","09-23-2012"
"27","10","Bengals","Jaguars",2012,"jaguars","09-30-2012"
"41","03","Bears","Jaguars",2012,"jaguars","10-07-2012"
"23","26","Jaguars","Raiders",2012,"jaguars","10-21-2012"
"15","24","Jaguars","Packers",2012,"jaguars","10-28-2012"
"31","14","Lions","Jaguars",2012,"jaguars","11-04-2012"
"27","10","Colts","Jaguars",2012,"jaguars","11-08-2012"
"37","43","Jaguars","Texans",2012,"jaguars","11-18-2012"
"19","24","Titans","Jaguars",2012,"jaguars","11-25-2012"
"18","34","Jaguars","Bills",2012,"jaguars","12-02-2012"
"17","10","Jets","Jaguars",2012,"jaguars","12-09-2012"
"03","24","Jaguars","Dolphins",2012,"jaguars","12-16-2012"
"23","16","Patriots","Jaguars",2012,"jaguars","12-23-2012"
"20","38","Jaguars","Titans",2012,"jaguars","12-30-2012"
"23","26","Jaguars","Vikings",2012,"vikings","09-09-2012"
"20","23","Vikings","Colts",2012,"vikings","09-16-2012"
"13","24","49ers","Vikings",2012,"vikings","09-23-2012"
"20","13","Vikings","Lions",2012,"vikings","09-30-2012"
"07","30","Titans","Vikings",2012,"vikings","10-07-2012"
"26","38","Vikings","Redskins",2012,"vikings","10-14-2012"
"14","21","Cardinals","Vikings",2012,"vikings","10-21-2012"
"36","17","Buccaneers","Vikings",2012,"vikings","10-25-2012"
"20","30","Vikings","Seahawks",2012,"vikings","11-04-2012"
"24","34","Lions","Vikings",2012,"vikings","11-11-2012"
"10","28","Vikings","Bears",2012,"vikings","11-25-2012"
"14","23","Vikings","Packers",2012,"vikings","12-02-2012"
"14","21","Bears","Vikings",2012,"vikings","12-09-2012"
"36","22","Vikings","Rams",2012,"vikings","12-16-2012"
"23","06","Vikings","Texans",2012,"vikings","12-23-2012"
"34","37","Packers","Vikings",2012,"vikings","12-30-2012"
"30","22","49ers","Packers",2012,"packers","09-09-2012"
"10","23","Bears","Packers",2012,"packers","09-13-2012"
"12","14","Packers","Seahawks",2012,"packers","09-24-2012"
"27","28","Saints","Packers",2012,"packers","09-30-2012"
"27","30","Packers","Colts",2012,"packers","10-07-2012"
"42","24","Packers","Texans",2012,"packers","10-14-2012"
"30","20","Packers","Rams",2012,"packers","10-21-2012"
"15","24","Jaguars","Packers",2012,"packers","10-28-2012"
"17","31","Cardinals","Packers",2012,"packers","11-04-2012"
"24","20","Packers","Lions",2012,"packers","11-18-2012"
"10","38","Packers","Giants",2012,"packers","11-25-2012"
"14","23","Vikings","Packers",2012,"packers","12-02-2012"
"20","27","Lions","Packers",2012,"packers","12-09-2012"
"21","13","Packers","Bears",2012,"packers","12-16-2012"
"07","55","Titans","Packers",2012,"packers","12-23-2012"
"34","37","Packers","Vikings",2012,"packers","12-30-2012"
"40","32","Redskins","Saints",2012,"saints","09-09-2012"
"27","35","Saints","Panthers",2012,"saints","09-16-2012"
"27","24","Chiefs","Saints",2012,"saints","09-23-2012"
"27","28","Saints","Packers",2012,"saints","09-30-2012"
"24","31","Chargers","Saints",2012,"saints","10-07-2012"
"35","28","Saints","Buccaneers",2012,"saints","10-21-2012"
"14","34","Saints","Broncos",2012,"saints","10-28-2012"
"13","28","Eagles","Saints",2012,"saints","11-05-2012"
"27","31","Falcons","Saints",2012,"saints","11-11-2012"
"38","17","Saints","Raiders",2012,"saints","11-18-2012"
"31","21","49ers","Saints",2012,"saints","11-25-2012"
"13","23","Saints","Falcons",2012,"saints","11-29-2012"
"27","52","Saints","Giants",2012,"saints","12-09-2012"
"00","41","Buccaneers","Saints",2012,"saints","12-16-2012"
"34","31","Saints","Cowboys",2012,"saints","12-23-2012"
"44","38","Panthers","Saints",2012,"saints","12-30-2012"
"40","24","Falcons","Chiefs",2012,"falcons","09-09-2012"
"21","27","Broncos","Falcons",2012,"falcons","09-17-2012"
"27","03","Falcons","Chargers",2012,"falcons","09-23-2012"
"28","30","Panthers","Falcons",2012,"falcons","09-30-2012"
"24","17","Falcons","Redskins",2012,"falcons","10-07-2012"
"20","23","Raiders","Falcons",2012,"falcons","10-14-2012"
"30","17","Falcons","Eagles",2012,"falcons","10-28-2012"
"13","19","Cowboys","Falcons",2012,"falcons","11-04-2012"
"27","31","Falcons","Saints",2012,"falcons","11-11-2012"
"19","23","Cardinals","Falcons",2012,"falcons","11-18-2012"
"24","23","Falcons","Buccaneers",2012,"falcons","11-25-2012"
"13","23","Saints","Falcons",2012,"falcons","11-29-2012"
"20","30","Falcons","Panthers",2012,"falcons","12-09-2012"
"00","34","Giants","Falcons",2012,"falcons","12-16-2012"
"31","18","Falcons","Lions",2012,"falcons","12-22-2012"
"22","17","Buccaneers","Falcons",2012,"falcons","12-30-2012"
"16","20","Seahawks","Cardinals",2012,"cardinals","09-09-2012"
"20","18","Cardinals","Patriots",2012,"cardinals","09-16-2012"
"06","27","Eagles","Cardinals",2012,"cardinals","09-23-2012"
"21","24","Dolphins","Cardinals",2012,"cardinals","09-30-2012"
"03","17","Cardinals","Rams",2012,"cardinals","10-04-2012"
"19","16","Bills","Cardinals",2012,"cardinals","10-14-2012"
"14","21","Cardinals","Vikings",2012,"cardinals","10-21-2012"
"24","03","49ers","Cardinals",2012,"cardinals","10-29-2012"
"17","31","Cardinals","Packers",2012,"cardinals","11-04-2012"
"19","23","Cardinals","Falcons",2012,"cardinals","11-18-2012"
"31","17","Rams","Cardinals",2012,"cardinals","11-25-2012"
"06","07","Cardinals","Jets",2012,"cardinals","12-02-2012"
"00","58","Cardinals","Seahawks",2012,"cardinals","12-09-2012"
"10","38","Lions","Cardinals",2012,"cardinals","12-16-2012"
"28","13","Bears","Cardinals",2012,"cardinals","12-23-2012"
"13","27","Cardinals","49ers",2012,"cardinals","12-30-2012"
"21","41","Colts","Bears",2012,"bears","09-09-2012"
"10","23","Bears","Packers",2012,"bears","09-13-2012"
"06","23","Rams","Bears",2012,"bears","09-23-2012"
"34","18","Bears","Cowboys",2012,"bears","10-01-2012"
"41","03","Bears","Jaguars",2012,"bears","10-07-2012"
"07","13","Lions","Bears",2012,"bears","10-22-2012"
"22","23","Panthers","Bears",2012,"bears","10-28-2012"
"51","20","Bears","Titans",2012,"bears","11-04-2012"
"13","06","Texans","Bears",2012,"bears","11-11-2012"
"07","32","Bears","49ers",2012,"bears","11-19-2012"
"10","28","Vikings","Bears",2012,"bears","11-25-2012"
"23","17","Seahawks","Bears",2012,"bears","12-02-2012"
"14","21","Bears","Vikings",2012,"bears","12-09-2012"
"21","13","Packers","Bears",2012,"bears","12-16-2012"
"28","13","Bears","Cardinals",2012,"bears","12-23-2012"
"26","24","Bears","Lions",2012,"bears","12-30-2012"
"34","13","Patriots","Titans",2012,"titans","09-09-2012"
"10","38","Titans","Chargers",2012,"titans","09-16-2012"
"41","44","Lions","Titans",2012,"titans","09-23-2012"
"14","38","Titans","Texans",2012,"titans","09-30-2012"
"07","30","Titans","Vikings",2012,"titans","10-07-2012"
"23","26","Steelers","Titans",2012,"titans","10-11-2012"
"35","34","Titans","Bills",2012,"titans","10-21-2012"
"19","13","Colts","Titans",2012,"titans","10-28-2012"
"51","20","Bears","Titans",2012,"titans","11-04-2012"
"37","03","Titans","Dolphins",2012,"titans","11-11-2012"
"19","24","Titans","Jaguars",2012,"titans","11-25-2012"
"24","10","Texans","Titans",2012,"titans","12-02-2012"
"23","27","Titans","Colts",2012,"titans","12-09-2012"
"10","14","Jets","Titans",2012,"titans","12-17-2012"
"07","55","Titans","Packers",2012,"titans","12-23-2012"
"20","38","Jaguars","Titans",2012,"titans","12-30-2012"
"21","41","Colts","Bears",2012,"colts","09-09-2012"
"20","23","Vikings","Colts",2012,"colts","09-16-2012"
"22","17","Jaguars","Colts",2012,"colts","09-23-2012"
"27","30","Packers","Colts",2012,"colts","10-07-2012"
"09","35","Colts","Jets",2012,"colts","10-14-2012"
"13","17","Browns","Colts",2012,"colts","10-21-2012"
"19","13","Colts","Titans",2012,"colts","10-28-2012"
"20","23","Dolphins","Colts",2012,"colts","11-04-2012"
"27","10","Colts","Jaguars",2012,"colts","11-08-2012"
"24","59","Colts","Patriots",2012,"colts","11-18-2012"
"13","20","Bills","Colts",2012,"colts","11-25-2012"
"35","33","Colts","Lions",2012,"colts","12-02-2012"
"23","27","Titans","Colts",2012,"colts","12-09-2012"
"17","29","Colts","Texans",2012,"colts","12-16-2012"
"20","13","Colts","Chiefs",2012,"colts","12-23-2012"
"16","28","Texans","Colts",2012,"colts","12-30-2012"
"19","31","Steelers","Broncos",2012,"broncos","09-09-2012"
"21","27","Broncos","Falcons",2012,"broncos","09-17-2012"
"31","25","Texans","Broncos",2012,"broncos","09-23-2012"
"06","37","Raiders","Broncos",2012,"broncos","09-30-2012"
"21","31","Broncos","Patriots",2012,"broncos","10-07-2012"
"35","24","Broncos","Chargers",2012,"broncos","10-15-2012"
"14","34","Saints","Broncos",2012,"broncos","10-28-2012"
"31","23","Broncos","Bengals",2012,"broncos","11-04-2012"
"36","14","Broncos","Panthers",2012,"broncos","11-11-2012"
"23","30","Chargers","Broncos",2012,"broncos","11-18-2012"
"17","09","Broncos","Chiefs",2012,"broncos","11-25-2012"
"23","31","Buccaneers","Broncos",2012,"broncos","12-02-2012"
"26","13","Broncos","Raiders",2012,"broncos","12-06-2012"
"34","17","Broncos","Ravens",2012,"broncos","12-16-2012"
"12","34","Browns","Broncos",2012,"broncos","12-23-2012"
"03","38","Chiefs","Broncos",2012,"broncos","12-30-2012"
"33","27","Eagles","Redskins",2013,"eagles","09-09-2013"
"33","30","Chargers","Eagles",2013,"eagles","09-15-2013"
"26","16","Chiefs","Eagles",2013,"eagles","09-19-2013"
"20","52","Eagles","Broncos",2013,"eagles","09-29-2013"
"36","21","Eagles","Giants",2013,"eagles","10-06-2013"
"31","20","Eagles","Buccaneers",2013,"eagles","10-13-2013"
"17","03","Cowboys","Eagles",2013,"eagles","10-20-2013"
"15","07","Giants","Eagles",2013,"eagles","10-27-2013"
"49","20","Eagles","Raiders",2013,"eagles","11-03-2013"
"27","13","Eagles","Packers",2013,"eagles","11-10-2013"
"16","24","Redskins","Eagles",2013,"eagles","11-17-2013"
"21","24","Cardinals","Eagles",2013,"eagles","12-01-2013"
"20","34","Lions","Eagles",2013,"eagles","12-08-2013"
"30","48","Eagles","Vikings",2013,"eagles","12-15-2013"
"11","54","Bears","Eagles",2013,"eagles","12-22-2013"
"24","22","Eagles","Cowboys",2013,"eagles","12-29-2013"
"33","27","Eagles","Redskins",2013,"redskins","09-09-2013"
"20","38","Redskins","Packers",2013,"redskins","09-15-2013"
"27","20","Lions","Redskins",2013,"redskins","09-22-2013"
"24","14","Redskins","Raiders",2013,"redskins","09-29-2013"
"16","31","Redskins","Cowboys",2013,"redskins","10-13-2013"
"41","45","Bears","Redskins",2013,"redskins","10-20-2013"
"21","45","Redskins","Broncos",2013,"redskins","10-27-2013"
"24","30","Chargers","Redskins",2013,"redskins","11-03-2013"
"27","34","Redskins","Vikings",2013,"redskins","11-07-2013"
"16","24","Redskins","Eagles",2013,"redskins","11-17-2013"
"27","06","49ers","Redskins",2013,"redskins","11-25-2013"
"24","17","Giants","Redskins",2013,"redskins","12-01-2013"
"45","10","Chiefs","Redskins",2013,"redskins","12-08-2013"
"26","27","Redskins","Falcons",2013,"redskins","12-15-2013"
"24","23","Cowboys","Redskins",2013,"redskins","12-22-2013"
"06","20","Redskins","Giants",2013,"redskins","12-29-2013"
"31","36","Giants","Cowboys",2013,"giants","09-08-2013"
"41","23","Broncos","Giants",2013,"giants","09-15-2013"
"00","38","Giants","Panthers",2013,"giants","09-22-2013"
"07","31","Giants","Chiefs",2013,"giants","09-29-2013"
"36","21","Eagles","Giants",2013,"giants","10-06-2013"
"21","27","Giants","Bears",2013,"giants","10-10-2013"
"07","23","Vikings","Giants",2013,"giants","10-21-2013"
"15","07","Giants","Eagles",2013,"giants","10-27-2013"
"20","24","Raiders","Giants",2013,"giants","11-10-2013"
"13","27","Packers","Giants",2013,"giants","11-17-2013"
"24","21","Cowboys","Giants",2013,"giants","11-24-2013"
"24","17","Giants","Redskins",2013,"giants","12-01-2013"
"14","37","Giants","Chargers",2013,"giants","12-08-2013"
"23","00","Seahawks","Giants",2013,"giants","12-15-2013"
"23","20","Giants","Lions",2013,"giants","12-22-2013"
"06","20","Redskins","Giants",2013,"giants","12-29-2013"
"31","36","Giants","Cowboys",2013,"cowboys","09-08-2013"
"16","17","Cowboys","Chiefs",2013,"cowboys","09-15-2013"
"07","31","Rams","Cowboys",2013,"cowboys","09-22-2013"
"21","30","Cowboys","Chargers",2013,"cowboys","09-29-2013"
"51","48","Broncos","Cowboys",2013,"cowboys","10-06-2013"
"16","31","Redskins","Cowboys",2013,"cowboys","10-13-2013"
"17","03","Cowboys","Eagles",2013,"cowboys","10-20-2013"
"30","31","Cowboys","Lions",2013,"cowboys","10-27-2013"
"23","27","Vikings","Cowboys",2013,"cowboys","11-03-2013"
"17","49","Cowboys","Saints",2013,"cowboys","11-10-2013"
"24","21","Cowboys","Giants",2013,"cowboys","11-24-2013"
"24","31","Raiders","Cowboys",2013,"cowboys","11-28-2013"
"28","45","Cowboys","Bears",2013,"cowboys","12-09-2013"
"37","36","Packers","Cowboys",2013,"cowboys","12-15-2013"
"24","23","Cowboys","Redskins",2013,"cowboys","12-22-2013"
"24","22","Eagles","Cowboys",2013,"cowboys","12-29-2013"
"23","21","Patriots","Bills",2013,"patriots","09-08-2013"
"10","13","Jets","Patriots",2013,"patriots","09-12-2013"
"03","23","Buccaneers","Patriots",2013,"patriots","09-22-2013"
"30","23","Patriots","Falcons",2013,"patriots","09-29-2013"
"06","13","Patriots","Bengals",2013,"patriots","10-06-2013"
"27","30","Saints","Patriots",2013,"patriots","10-13-2013"
"27","30","Patriots","Jets",2013,"patriots","10-20-2013"
"17","27","Dolphins","Patriots",2013,"patriots","10-27-2013"
"31","55","Steelers","Patriots",2013,"patriots","11-03-2013"
"20","24","Patriots","Panthers",2013,"patriots","11-18-2013"
"31","34","Broncos","Patriots",2013,"patriots","11-24-2013"
"34","31","Patriots","Texans",2013,"patriots","12-01-2013"
"26","27","Browns","Patriots",2013,"patriots","12-08-2013"
"20","24","Patriots","Dolphins",2013,"patriots","12-15-2013"
"41","07","Patriots","Ravens",2013,"patriots","12-22-2013"
"20","34","Bills","Patriots",2013,"patriots","12-29-2013"
"16","09","Titans","Steelers",2013,"steelers","09-08-2013"
"10","20","Steelers","Bengals",2013,"steelers","09-16-2013"
"40","23","Bears","Steelers",2013,"steelers","09-22-2013"
"27","34","Steelers","Vikings",2013,"steelers","09-29-2013"
"19","06","Steelers","Jets",2013,"steelers","10-13-2013"
"16","19","Ravens","Steelers",2013,"steelers","10-20-2013"
"18","21","Steelers","Raiders",2013,"steelers","10-27-2013"
"31","55","Steelers","Patriots",2013,"steelers","11-03-2013"
"10","23","Bills","Steelers",2013,"steelers","11-10-2013"
"27","37","Lions","Steelers",2013,"steelers","11-17-2013"
"27","11","Steelers","Browns",2013,"steelers","11-24-2013"
"20","22","Steelers","Ravens",2013,"steelers","11-28-2013"
"34","28","Dolphins","Steelers",2013,"steelers","12-08-2013"
"20","30","Bengals","Steelers",2013,"steelers","12-15-2013"
"38","31","Steelers","Packers",2013,"steelers","12-22-2013"
"07","20","Browns","Steelers",2013,"steelers","12-29-2013"
"28","02","Chiefs","Jaguars",2013,"chiefs","09-08-2013"
"16","17","Cowboys","Chiefs",2013,"chiefs","09-15-2013"
"26","16","Chiefs","Eagles",2013,"chiefs","09-19-2013"
"07","31","Giants","Chiefs",2013,"chiefs","09-29-2013"
"26","17","Chiefs","Titans",2013,"chiefs","10-06-2013"
"07","24","Raiders","Chiefs",2013,"chiefs","10-13-2013"
"16","17","Texans","Chiefs",2013,"chiefs","10-20-2013"
"17","23","Browns","Chiefs",2013,"chiefs","10-27-2013"
"23","13","Chiefs","Bills",2013,"chiefs","11-03-2013"
"17","27","Chiefs","Broncos",2013,"chiefs","11-17-2013"
"41","38","Chargers","Chiefs",2013,"chiefs","11-24-2013"
"35","28","Broncos","Chiefs",2013,"chiefs","12-01-2013"
"45","10","Chiefs","Redskins",2013,"chiefs","12-08-2013"
"56","31","Chiefs","Raiders",2013,"chiefs","12-15-2013"
"23","07","Colts","Chiefs",2013,"chiefs","12-22-2013"
"24","27","Chiefs","Chargers",2013,"chiefs","12-29-2013"
"17","21","Raiders","Colts",2013,"raiders","09-08-2013"
"09","19","Jaguars","Raiders",2013,"raiders","09-15-2013"
"21","37","Raiders","Broncos",2013,"raiders","09-23-2013"
"24","14","Redskins","Raiders",2013,"raiders","09-29-2013"
"17","27","Chargers","Raiders",2013,"raiders","10-06-2013"
"07","24","Raiders","Chiefs",2013,"raiders","10-13-2013"
"18","21","Steelers","Raiders",2013,"raiders","10-27-2013"
"49","20","Eagles","Raiders",2013,"raiders","11-03-2013"
"20","24","Raiders","Giants",2013,"raiders","11-10-2013"
"28","23","Raiders","Texans",2013,"raiders","11-17-2013"
"23","19","Titans","Raiders",2013,"raiders","11-24-2013"
"24","31","Raiders","Cowboys",2013,"raiders","11-28-2013"
"27","37","Raiders","Jets",2013,"raiders","12-08-2013"
